DTC: 90 , AVERAGE U: 43.14
========
DTC: 90 , AVERAGE e: 0.51
No.  T_h_i    T_h_o   T_c_i   T_c_o
 50   32.94    26.08   19.95   22.85
 51   32.81    25.26   19.86   23.98
 52   32.73    24.02   19.89   24.48
 53   32.74    24.35   19.85   25.88
 54   32.97    23.71   19.93   24.31
 55   32.67    25.19   19.87   23.70
 56   32.87    24.75   19.87   26.51
 57   32.72    23.89   19.98   26.43
 58   32.99    25.85   19.94   25.74
 59   32.69    24.36   19.92   26.06
 60   32.93    25.18   19.89   24.23
 61   32.80    25.26   19.96   25.17
 62   33.00    26.02   19.97   26.16
 63   32.70    25.02   19.86   24.72
 64   32.86    25.97   19.92   24.25
 65   32.79    26.00   19.91   25.05
 66   32.89    25.28   19.98   26.55
 67   32.85    25.01   19.90   24.05
 68   32.87    25.38   19.84   25.99
 69   32.82    25.25   19.85   25.64
 70   32.86    24.77   19.86   25.31
 71   32.93    25.45   19.94   26.02
 72   32.79    23.43   19.91   24.53
 73   32.94    26.34   19.96   26.08
 74   32.93    25.40   19.81   24.24
 75   32.83    24.86   19.93   25.82
 76   32.84    25.72   19.94   24.74
 77   32.78    24.40   19.99   26.62
 78   32.72    25.65   19.87   24.93
 79   32.91    24.77   19.95   24.49
 80   32.70    23.62   19.83   26.34
 81   32.86    26.41   19.80   25.84
 82   32.83    24.76   19.88   23.12
 83   32.96    25.86   19.87   23.52
 84   32.88    24.95   19.83   22.95
 85   32.74    25.40   19.90   25.35
 86   32.75    25.62   19.91   25.34
 87   32.73    25.30   19.85   25.47
 88   32.81    24.37   19.88   24.63
 89   32.75    25.27   20.00   24.94
 90   32.98    24.86   19.99   26.13
 91   32.83    23.40   19.93   25.12
 92   32.89    27.39   19.87   25.36
 93   32.86    23.32   19.81   25.55
 94   32.99    25.15   19.82   26.12
 95   32.90    22.22   19.84   25.95
 96   32.81    23.80   19.84   25.73
 97   32.72    24.87   19.96   26.53
 98   32.75    24.60   19.86   26.09
 99   32.70    25.62   19.95   24.94
DTC: 33 , AVERAGE U: 33.79
========
DTC: 33 , AVERAGE e: 0.40
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   32.80    24.96   19.87   25.81
  1   32.71    26.86   19.93   24.34
  2   32.98    25.75   19.98   25.21
  3   32.73    25.96   19.86   25.01
  4   32.75    25.57   19.93   23.28
  5   32.73    25.53   19.81   25.46
  6   32.83    24.75   19.85   25.28
  7   32.92    25.99   19.90   25.74
  8   32.76    24.63   19.82   24.82
  9   32.74    24.57   19.94   25.71
 10   32.94    23.84   19.96   25.87
 11   32.74    24.34   19.82   24.56
 12   33.00    26.55   19.82   25.93
 13   32.92    24.75   19.93   23.54
 14   32.78    24.10   19.94   24.40
 15   32.79    25.86   19.88   25.70
 16   32.86    25.71   19.91   23.61
 17   32.69    23.25   19.95   25.71
 18   32.97    27.26   19.94   24.09
 19   32.75    24.08   19.81   25.42
 20   32.92    23.88   19.88   24.49
 21   32.88    26.14   19.93   25.19
 22   32.79    26.02   19.91   25.04
 23   32.95    25.12   19.83   24.51
 24   32.85    24.54   19.85   23.40
 25   32.98    24.70   19.99   27.11
 26   32.94    25.26   19.91   24.31
 27   32.75    25.59   19.98   26.12
 28   33.00    26.58   19.98   22.72
 29   32.99    25.76   19.96   24.49
 30   32.70    25.65   19.81   26.06
 31   32.90    25.32   19.84   23.75
 32   32.71    24.43   19.95   28.74
 33   32.87    25.37   19.94   26.67
 34   32.77    24.55   19.94   25.87
 35   32.68    25.49   19.99   26.18
 36   32.75    25.59   19.85   24.76
 37   32.99    24.73   19.89   26.13
 38   32.93    23.95   19.89   25.50
 39   32.95    25.48   19.93   25.85
 40   32.78    23.91   19.89   26.21
 41   32.71    24.77   19.89   24.62
 42   32.74    25.59   19.97   25.28
 43   32.98    26.08   19.97   24.04
 44   32.87    23.85   19.97   24.80
 45   32.93    24.84   20.00   23.73
 46   32.77    23.91   19.82   24.69
 47   32.91    25.66   19.99   24.36
 48   32.83    25.59   19.82   23.55
 49   32.68    23.49   19.91   24.65
 50   32.94    26.08   19.95   22.85
 51   32.81    25.26   19.86   23.98
 52   32.73    24.02   19.89   24.48
 53   32.74    24.35   19.85   25.88
 54   32.97    23.71   19.93   24.31
 55   32.67    25.19   19.87   23.70
 56   32.87    24.75   19.87   26.51
 57   32.72    23.89   19.98   26.43
 58   32.99    25.85   19.94   25.74
 59   32.69    24.36   19.92   26.06
 60   32.93    25.18   19.89   24.23
 61   32.80    25.26   19.96   25.17
 62   33.00    26.02   19.97   26.16
 63   32.70    25.02   19.86   24.72
 64   32.86    25.97   19.92   24.25
 65   32.79    26.00   19.91   25.05
 66   32.89    25.28   19.98   26.55
 67   32.85    25.01   19.90   24.05
 68   32.87    25.38   19.84   25.99
 69   32.82    25.25   19.85   25.64
 70   32.86    24.77   19.86   25.31
 71   32.93    25.45   19.94   26.02
 72   32.79    23.43   19.91   24.53
 73   32.94    26.34   19.96   26.08
 74   32.93    25.40   19.81   24.24
 75   32.83    24.86   19.93   25.82
 76   32.84    25.72   19.94   24.74
 77   32.78    24.40   19.99   26.62
 78   32.72    25.65   19.87   24.93
 79   32.91    24.77   19.95   24.49
 80   32.70    23.62   19.83   26.34
 81   32.86    26.41   19.80   25.84
 82   32.83    24.76   19.88   23.12
 83   32.96    25.86   19.87   23.52
 84   32.88    24.95   19.83   22.95
 85   32.74    25.40   19.90   25.35
 86   32.75    25.62   19.91   25.34
 87   32.73    25.30   19.85   25.47
 88   32.81    24.37   19.88   24.63
 89   32.75    25.27   20.00   24.94
 90   32.98    24.86   19.99   26.13
 91   32.83    23.40   19.93   25.12
 92   32.89    27.39   19.87   25.36
 93   32.86    23.32   19.81   25.55
 94   32.99    25.15   19.82   26.12
 95   32.90    22.22   19.84   25.95
 96   32.81    23.80   19.84   25.73
 97   32.72    24.87   19.96   26.53
 98   32.75    24.60   19.86   26.09
 99   32.70    25.62   19.95   24.94
DTC: 32 , AVERAGE U: 32.36
========
DTC: 32 , AVERAGE e: 0.39
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   31.78    24.19   19.95   25.08
  1   31.92    24.57   19.91   23.70
  2   31.99    21.58   19.97   24.23
  3   31.83    23.05   19.86   26.57
  4   31.71    23.57   19.93   25.66
  5   31.88    24.35   19.99   24.62
  6   31.93    25.07   19.87   25.30
  7   31.83    23.77   19.84   23.61
  8   31.80    25.06   19.99   24.01
  9   31.92    23.32   19.97   24.54
 10   31.72    25.59   19.89   24.12
 11   31.81    24.59   19.90   24.66
 12   31.79    22.77   19.87   24.58
 13   31.87    23.64   19.84   24.56
 14   31.78    25.45   19.99   25.93
 15   31.85    25.55   19.99   25.01
 16   31.76    26.71   19.87   24.82
 17   31.75    23.29   19.89   24.58
 18   31.93    25.79   19.88   24.36
 19   31.91    24.69   19.91   24.55
 20   31.92    24.31   19.93   25.43
 21   31.73    23.64   19.94   23.78
 22   32.00    24.88   19.85   24.72
 23   31.73    24.22   19.96   22.70
 24   31.79    25.03   19.86   24.34
 25   31.91    23.84   19.84   24.21
 26   31.71    25.11   19.89   24.46
 27   31.73    26.03   19.84   25.02
 28   31.93    23.98   20.00   24.90
 29   31.75    24.25   19.89   25.08
 30   31.83    25.10   19.96   23.49
 31   31.74    25.26   20.00   23.74
 32   31.82    24.14   19.84   25.01
 33   31.79    25.12   19.89   25.36
 34   31.82    24.40   19.82   28.24
 35   31.94    25.91   19.93   24.81
 36   31.83    24.51   19.84   24.04
 37   31.92    24.33   19.96   25.62
 38   31.95    26.04   19.83   23.35
 39   31.72    23.01   19.82   24.93
 40   31.83    23.62   19.81   24.80
 41   31.97    24.89   19.93   23.44
 42   31.80    25.08   19.92   23.34
 43   31.80    24.95   19.83   24.90
 44   31.69    23.74   20.00   25.35
 45   31.97    24.54   19.98   22.80
 46   31.78    24.00   19.92   24.51
 47   31.79    24.14   19.99   25.32
 48   31.96    26.21   19.99   23.47
 49   31.88    24.85   19.86   25.33
 50   31.96    23.83   19.82   23.40
 51   31.87    23.24   19.85   24.02
 52   31.92    24.83   19.89   24.81
 53   31.71    23.83   19.82   25.46
 54   31.79    25.15   19.83   26.23
 55   31.81    24.18   19.90   23.37
 56   31.69    24.51   19.82   24.24
 57   31.82    23.33   19.96   23.84
 58   31.74    24.55   19.89   23.71
 59   31.94    25.97   19.84   24.14
 60   31.72    24.79   19.88   24.31
 61   31.84    25.97   19.99   24.44
 62   31.96    24.66   19.93   23.12
 63   31.73    24.03   19.93   26.64
 64   31.79    24.17   19.88   25.14
 65   31.94    24.86   19.96   25.84
 66   31.88    24.19   19.87   25.92
 67   31.68    24.28   19.93   24.24
 68   31.90    24.63   19.96   24.04
 69   31.93    25.75   19.89   23.14
 70   31.94    25.93   19.90   22.96
 71   31.76    24.49   19.94   25.30
 72   31.73    23.70   19.97   23.60
 73   31.91    24.68   19.85   25.29
 74   31.90    22.89   19.96   22.98
 75   31.92    25.14   19.97   24.83
 76   31.90    23.23   19.84   23.15
 77   31.72    24.50   19.91   22.92
 78   31.72    23.98   19.90   23.80
 79   31.74    24.78   19.97   24.22
 80   31.81    25.13   19.92   24.57
 81   31.97    25.35   19.83   26.44
 82   31.73    24.91   19.97   22.92
 83   31.69    25.02   19.84   24.05
 84   31.93    24.27   19.92   25.23
 85   31.95    21.87   19.86   24.13
 86   31.72    24.37   19.85   24.17
 87   31.94    23.84   19.86   23.50
 88   31.81    25.33   19.84   24.53
 89   31.89    25.36   19.86   22.39
 90   31.73    23.82   19.98   25.04
 91   31.73    22.25   19.96   25.82
 92   31.95    23.65   19.98   23.91
 93   31.72    22.95   19.81   23.00
 94   31.72    24.46   19.87   24.23
 95   31.75    25.02   19.91   23.81
 96   31.92    23.55   19.98   25.12
 97   31.88    25.58   19.96   26.19
 98   31.82    24.05   19.97   25.67
 99   31.88    25.58   19.92   26.48
DTC: 32 , AVERAGE U: 32.36
========
DTC: 32 , AVERAGE e: 0.39
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   31.78    24.19   19.95   25.08
  1   31.92    24.57   19.91   23.70
  2   31.99    21.58   19.97   24.23
  3   31.83    23.05   19.86   26.57
  4   31.71    23.57   19.93   25.66
  5   31.88    24.35   19.99   24.62
  6   31.93    25.07   19.87   25.30
  7   31.83    23.77   19.84   23.61
  8   31.80    25.06   19.99   24.01
  9   31.92    23.32   19.97   24.54
 10   31.72    25.59   19.89   24.12
 11   31.81    24.59   19.90   24.66
 12   31.79    22.77   19.87   24.58
 13   31.87    23.64   19.84   24.56
 14   31.78    25.45   19.99   25.93
 15   31.85    25.55   19.99   25.01
 16   31.76    26.71   19.87   24.82
 17   31.75    23.29   19.89   24.58
 18   31.93    25.79   19.88   24.36
 19   31.91    24.69   19.91   24.55
 20   31.92    24.31   19.93   25.43
 21   31.73    23.64   19.94   23.78
 22   32.00    24.88   19.85   24.72
 23   31.73    24.22   19.96   22.70
 24   31.79    25.03   19.86   24.34
 25   31.91    23.84   19.84   24.21
 26   31.71    25.11   19.89   24.46
 27   31.73    26.03   19.84   25.02
 28   31.93    23.98   20.00   24.90
 29   31.75    24.25   19.89   25.08
 30   31.83    25.10   19.96   23.49
 31   31.74    25.26   20.00   23.74
 32   31.82    24.14   19.84   25.01
 33   31.79    25.12   19.89   25.36
 34   31.82    24.40   19.82   28.24
 35   31.94    25.91   19.93   24.81
 36   31.83    24.51   19.84   24.04
 37   31.92    24.33   19.96   25.62
 38   31.95    26.04   19.83   23.35
 39   31.72    23.01   19.82   24.93
 40   31.83    23.62   19.81   24.80
 41   31.97    24.89   19.93   23.44
 42   31.80    25.08   19.92   23.34
 43   31.80    24.95   19.83   24.90
 44   31.69    23.74   20.00   25.35
 45   31.97    24.54   19.98   22.80
 46   31.78    24.00   19.92   24.51
 47   31.79    24.14   19.99   25.32
 48   31.96    26.21   19.99   23.47
 49   31.88    24.85   19.86   25.33
 50   31.96    23.83   19.82   23.40
 51   31.87    23.24   19.85   24.02
 52   31.92    24.83   19.89   24.81
 53   31.71    23.83   19.82   25.46
 54   31.79    25.15   19.83   26.23
 55   31.81    24.18   19.90   23.37
 56   31.69    24.51   19.82   24.24
 57   31.82    23.33   19.96   23.84
 58   31.74    24.55   19.89   23.71
 59   31.94    25.97   19.84   24.14
 60   31.72    24.79   19.88   24.31
 61   31.84    25.97   19.99   24.44
 62   31.96    24.66   19.93   23.12
 63   31.73    24.03   19.93   26.64
 64   31.79    24.17   19.88   25.14
 65   31.94    24.86   19.96   25.84
 66   31.88    24.19   19.87   25.92
 67   31.68    24.28   19.93   24.24
 68   31.90    24.63   19.96   24.04
 69   31.93    25.75   19.89   23.14
 70   31.94    25.93   19.90   22.96
 71   31.76    24.49   19.94   25.30
 72   31.73    23.70   19.97   23.60
 73   31.91    24.68   19.85   25.29
 74   31.90    22.89   19.96   22.98
 75   31.92    25.14   19.97   24.83
 76   31.90    23.23   19.84   23.15
 77   31.72    24.50   19.91   22.92
 78   31.72    23.98   19.90   23.80
 79   31.74    24.78   19.97   24.22
 80   31.81    25.13   19.92   24.57
 81   31.97    25.35   19.83   26.44
 82   31.73    24.91   19.97   22.92
 83   31.69    25.02   19.84   24.05
 84   31.93    24.27   19.92   25.23
 85   31.95    21.87   19.86   24.13
 86   31.72    24.37   19.85   24.17
 87   31.94    23.84   19.86   23.50
 88   31.81    25.33   19.84   24.53
 89   31.89    25.36   19.86   22.39
 90   31.73    23.82   19.98   25.04
 91   31.73    22.25   19.96   25.82
 92   31.95    23.65   19.98   23.91
 93   31.72    22.95   19.81   23.00
 94   31.72    24.46   19.87   24.23
 95   31.75    25.02   19.91   23.81
 96   31.92    23.55   19.98   25.12
 97   31.88    25.58   19.96   26.19
 98   31.82    24.05   19.97   25.67
 99   31.88    25.58   19.92   26.48
DTC: 31 , AVERAGE U: 31.07
========
DTC: 31 , AVERAGE e: 0.37
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   30.69    24.39   19.87   23.61
  1   30.96    23.95   19.87   23.90
  2   30.82    24.81   19.82   23.27
  3   30.98    23.20   19.99   24.69
  4   30.85    24.71   19.97   22.90
  5   30.83    23.45   20.00   24.05
  6   30.72    24.29   19.95   25.89
  7   30.95    24.61   19.95   22.74
  8   30.74    25.95   19.96   24.67
  9   30.88    24.77   19.95   23.02
 10   31.00    23.46   19.92   24.68
 11   30.75    24.41   19.94   25.30
 12   30.92    23.40   19.91   24.17
 13   30.84    26.12   19.84   23.94
 14   31.00    23.50   19.99   24.17
 15   30.71    24.35   19.81   23.94
 16   30.96    23.70   19.84   22.63
 17   30.74    24.09   19.83   25.01
 18   30.85    26.03   19.87   24.99
 19   30.86    25.35   19.84   26.69
 20   30.74    24.36   19.84   24.23
 21   30.91    23.92   19.95   23.03
 22   30.74    25.04   19.86   24.15
 23   30.83    24.48   19.90   23.96
 24   30.73    23.88   19.86   23.33
 25   30.96    24.71   19.89   24.16
 26   30.99    23.59   19.87   21.97
 27   30.80    25.34   19.84   21.67
 28   30.79    24.15   19.83   24.62
 29   30.73    23.01   19.89   24.13
 30   30.94    23.82   19.92   25.22
 31   30.72    25.02   19.87   24.39
 32   30.76    25.74   20.00   23.58
 33   30.79    24.63   19.85   23.83
 34   30.87    23.18   19.86   25.48
 35   30.81    22.67   19.95   22.77
 36   30.81    23.58   19.83   24.38
 37   30.79    24.86   19.93   24.70
 38   30.93    24.98   19.95   24.10
 39   30.80    23.43   19.98   23.40
 40   30.81    24.84   19.99   23.87
 41   30.96    23.62   19.95   24.17
 42   30.93    22.91   19.99   24.88
 43   30.82    24.49   19.88   22.84
 44   30.77    21.82   20.00   23.42
 45   30.78    24.22   19.92   24.78
 46   30.73    23.68   19.81   23.85
 47   30.95    24.72   19.91   24.88
 48   30.79    23.52   19.97   24.10
 49   30.97    23.29   19.96   22.68
 50   30.96    23.97   19.95   22.96
 51   30.73    24.54   19.96   23.05
 52   30.85    24.96   19.95   22.38
 53   30.80    25.48   19.89   25.08
 54   30.86    24.28   19.85   22.74
 55   30.92    23.56   19.91   24.01
 56   30.94    24.84   19.94   24.19
 57   30.96    22.14   19.89   25.45
 58   30.96    22.47   20.00   22.99
 59   30.88    24.07   19.98   23.97
 60   30.86    23.45   19.90   23.86
 61   30.80    21.73   19.85   23.82
 62   30.94    24.91   19.94   22.60
 63   30.93    22.90   19.81   24.83
 64   30.86    23.02   19.85   23.92
 65   30.70    23.86   19.84   22.90
 66   30.92    24.90   19.86   23.94
 67   30.74    25.41   19.89   25.45
 68   30.97    23.20   19.84   23.69
 69   30.70    22.90   19.80   22.54
 70   30.84    22.57   19.94   22.45
 71   30.95    22.31   19.80   24.66
 72   30.91    23.08   19.98   24.14
 73   30.74    23.25   19.88   25.06
 74   30.86    25.19   19.88   22.65
 75   30.85    23.21   19.83   22.71
 76   30.71    24.65   19.90   24.76
 77   30.85    24.73   19.93   25.68
 78   30.94    23.03   19.92   23.09
 79   30.99    24.13   19.94   24.23
 80   30.80    23.27   19.90   24.62
 81   30.83    24.52   19.91   26.20
 82   30.70    24.87   19.94   23.75
 83   30.92    22.84   19.89   24.49
 84   30.90    24.51   19.95   22.65
 85   31.00    23.55   19.95   23.29
 86   30.73    24.69   19.83   24.25
 87   30.99    23.88   19.89   24.04
 88   30.74    25.26   19.95   23.57
 89   30.74    23.92   19.82   24.06
 90   30.70    24.71   20.00   25.96
 91   30.98    24.67   20.00   23.21
 92   30.70    24.47   19.89   25.84
 93   30.92    23.08   19.81   23.28
 94   30.81    23.75   19.93   22.35
 95   30.88    26.14   19.88   25.37
 96   30.72    23.89   19.86   24.54
 97   30.83    24.95   19.86   23.71
 98   30.77    24.11   19.96   23.07
 99   30.81    22.65   19.96   23.21
DTC: 31 , AVERAGE U: 31.07
========
DTC: 31 , AVERAGE e: 0.37
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   30.69    24.39   19.87   23.61
  1   30.96    23.95   19.87   23.90
  2   30.82    24.81   19.82   23.27
  3   30.98    23.20   19.99   24.69
  4   30.85    24.71   19.97   22.90
  5   30.83    23.45   20.00   24.05
  6   30.72    24.29   19.95   25.89
  7   30.95    24.61   19.95   22.74
  8   30.74    25.95   19.96   24.67
  9   30.88    24.77   19.95   23.02
 10   31.00    23.46   19.92   24.68
 11   30.75    24.41   19.94   25.30
 12   30.92    23.40   19.91   24.17
 13   30.84    26.12   19.84   23.94
 14   31.00    23.50   19.99   24.17
 15   30.71    24.35   19.81   23.94
 16   30.96    23.70   19.84   22.63
 17   30.74    24.09   19.83   25.01
 18   30.85    26.03   19.87   24.99
 19   30.86    25.35   19.84   26.69
 20   30.74    24.36   19.84   24.23
 21   30.91    23.92   19.95   23.03
 22   30.74    25.04   19.86   24.15
 23   30.83    24.48   19.90   23.96
 24   30.73    23.88   19.86   23.33
 25   30.96    24.71   19.89   24.16
 26   30.99    23.59   19.87   21.97
 27   30.80    25.34   19.84   21.67
 28   30.79    24.15   19.83   24.62
 29   30.73    23.01   19.89   24.13
 30   30.94    23.82   19.92   25.22
 31   30.72    25.02   19.87   24.39
 32   30.76    25.74   20.00   23.58
 33   30.79    24.63   19.85   23.83
 34   30.87    23.18   19.86   25.48
 35   30.81    22.67   19.95   22.77
 36   30.81    23.58   19.83   24.38
 37   30.79    24.86   19.93   24.70
 38   30.93    24.98   19.95   24.10
 39   30.80    23.43   19.98   23.40
 40   30.81    24.84   19.99   23.87
 41   30.96    23.62   19.95   24.17
 42   30.93    22.91   19.99   24.88
 43   30.82    24.49   19.88   22.84
 44   30.77    21.82   20.00   23.42
 45   30.78    24.22   19.92   24.78
 46   30.73    23.68   19.81   23.85
 47   30.95    24.72   19.91   24.88
 48   30.79    23.52   19.97   24.10
 49   30.97    23.29   19.96   22.68
 50   30.96    23.97   19.95   22.96
 51   30.73    24.54   19.96   23.05
 52   30.85    24.96   19.95   22.38
 53   30.80    25.48   19.89   25.08
 54   30.86    24.28   19.85   22.74
 55   30.92    23.56   19.91   24.01
 56   30.94    24.84   19.94   24.19
 57   30.96    22.14   19.89   25.45
 58   30.96    22.47   20.00   22.99
 59   30.88    24.07   19.98   23.97
 60   30.86    23.45   19.90   23.86
 61   30.80    21.73   19.85   23.82
 62   30.94    24.91   19.94   22.60
 63   30.93    22.90   19.81   24.83
 64   30.86    23.02   19.85   23.92
 65   30.70    23.86   19.84   22.90
 66   30.92    24.90   19.86   23.94
 67   30.74    25.41   19.89   25.45
 68   30.97    23.20   19.84   23.69
 69   30.70    22.90   19.80   22.54
 70   30.84    22.57   19.94   22.45
 71   30.95    22.31   19.80   24.66
 72   30.91    23.08   19.98   24.14
 73   30.74    23.25   19.88   25.06
 74   30.86    25.19   19.88   22.65
 75   30.85    23.21   19.83   22.71
 76   30.71    24.65   19.90   24.76
 77   30.85    24.73   19.93   25.68
 78   30.94    23.03   19.92   23.09
 79   30.99    24.13   19.94   24.23
 80   30.80    23.27   19.90   24.62
 81   30.83    24.52   19.91   26.20
 82   30.70    24.87   19.94   23.75
 83   30.92    22.84   19.89   24.49
 84   30.90    24.51   19.95   22.65
 85   31.00    23.55   19.95   23.29
 86   30.73    24.69   19.83   24.25
 87   30.99    23.88   19.89   24.04
 88   30.74    25.26   19.95   23.57
 89   30.74    23.92   19.82   24.06
 90   30.70    24.71   20.00   25.96
 91   30.98    24.67   20.00   23.21
 92   30.70    24.47   19.89   25.84
 93   30.92    23.08   19.81   23.28
 94   30.81    23.75   19.93   22.35
 95   30.88    26.14   19.88   25.37
 96   30.72    23.89   19.86   24.54
 97   30.83    24.95   19.86   23.71
 98   30.77    24.11   19.96   23.07
 99   30.81    22.65   19.96   23.21
DTC: 30 , AVERAGE U: 30.49
========
DTC: 30 , AVERAGE e: 0.36
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   29.98    22.19   19.81   23.17
  1   29.88    22.21   19.89   23.45
  2   29.92    24.52   19.85   23.80
  3   29.98    24.32   19.87   23.67
  4   29.73    22.56   19.87   25.21
  5   29.89    26.46   19.91   23.89
  6   29.96    24.09   19.89   23.70
  7   29.72    23.24   19.85   23.58
  8   29.99    22.88   19.81   23.18
  9   29.70    23.33   19.94   25.01
 10   29.78    22.31   19.89   22.61
 11   29.96    24.86   19.93   23.82
 12   29.88    22.54   19.87   24.18
 13   29.91    23.07   19.90   22.17
 14   29.99    25.79   19.83   22.89
 15   29.72    22.78   19.89   23.93
 16   29.73    22.09   19.85   23.28
 17   29.98    22.22   19.81   21.93
 18   29.86    24.03   19.94   24.99
 19   29.96    21.80   19.95   22.64
 20   29.92    22.61   19.92   23.94
 21   29.73    23.15   19.88   23.62
 22   29.73    23.78   19.86   24.79
 23   29.74    23.52   19.95   24.69
 24   29.85    23.67   19.88   23.50
 25   29.87    22.69   19.98   22.94
 26   29.78    24.46   19.97   25.28
 27   29.80    23.83   19.93   23.74
 28   29.73    23.27   19.84   23.20
 29   29.70    23.35   19.89   23.31
 30   29.76    22.79   19.98   24.98
 31   29.80    23.94   19.97   23.04
 32   29.91    24.45   19.86   24.67
 33   29.96    22.59   19.92   23.29
 34   29.90    24.49   19.98   23.09
 35   29.76    22.35   19.90   23.56
 36   29.95    24.10   19.98   23.08
 37   29.97    22.54   19.85   24.55
 38   29.90    23.60   19.97   23.04
 39   29.96    23.63   19.96   24.06
 40   29.90    24.14   19.87   24.13
 41   29.94    23.63   19.98   21.84
 42   29.71    21.65   19.82   23.55
 43   29.89    24.31   19.99   23.36
 44   29.77    24.48   19.85   24.10
 45   29.91    23.67   19.92   22.44
 46   29.88    23.32   19.81   23.75
 47   29.80    23.55   19.87   21.74
 48   29.89    22.90   19.85   25.00
 49   29.98    23.57   19.88   23.63
 50   29.73    23.97   19.89   23.79
 51   29.77    22.90   19.87   23.84
 52   29.96    23.17   19.89   24.52
 53   29.76    22.79   19.83   23.63
 54   29.73    23.95   19.92   22.87
 55   29.89    24.19   19.85   23.17
 56   29.94    24.48   19.86   25.14
 57   29.72    20.20   20.00   24.04
 58   29.72    22.37   19.87   23.14
 59   29.80    23.21   19.88   23.85
 60   29.77    24.97   19.91   23.09
 61   29.90    24.28   19.92   23.22
 62   29.87    25.09   19.83   23.79
 63   29.85    24.30   19.92   22.62
 64   29.72    23.46   19.84   23.43
 65   29.83    23.80   19.96   23.63
 66   29.98    22.86   19.93   23.75
 67   29.80    22.52   19.84   24.01
 68   29.73    23.04   19.87   21.80
 69   29.80    22.90   19.82   22.57
 70   29.73    24.51   19.87   22.45
 71   29.82    24.21   19.95   22.96
 72   29.74    23.73   19.96   24.37
 73   29.96    21.26   19.93   23.70
 74   29.96    26.08   19.93   24.01
 75   29.96    23.18   19.96   23.44
 76   29.91    23.16   19.93   22.62
 77   29.91    23.53   19.93   24.84
 78   29.87    22.84   19.95   23.95
 79   29.87    23.55   19.98   23.07
 80   29.83    22.07   19.82   22.90
 81   29.96    23.45   19.90   24.32
 82   29.97    25.71   19.96   22.91
 83   29.86    25.53   19.80   24.65
 84   29.75    26.65   19.90   22.89
 85   29.71    24.38   19.90   22.90
 86   29.81    22.81   19.95   24.68
 87   29.71    23.06   19.93   21.16
 88   29.98    23.78   20.00   22.11
 89   29.93    24.65   19.81   23.35
 90   29.95    24.55   19.90   23.49
 91   29.77    23.98   19.86   23.58
 92   29.84    23.07   19.90   24.50
 93   29.80    22.49   19.94   24.02
 94   29.71    22.06   19.81   22.14
 95   29.70    23.09   19.90   23.92
 96   29.82    22.05   19.83   21.76
 97   29.90    25.37   19.96   22.73
 98   29.87    22.86   19.86   26.49
 99   29.95    22.24   19.99   21.12
DTC: 30 , AVERAGE U: 30.49
========
DTC: 30 , AVERAGE e: 0.36
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   29.98    22.19   19.81   23.17
  1   29.88    22.21   19.89   23.45
  2   29.92    24.52   19.85   23.80
  3   29.98    24.32   19.87   23.67
  4   29.73    22.56   19.87   25.21
  5   29.89    26.46   19.91   23.89
  6   29.96    24.09   19.89   23.70
  7   29.72    23.24   19.85   23.58
  8   29.99    22.88   19.81   23.18
  9   29.70    23.33   19.94   25.01
 10   29.78    22.31   19.89   22.61
 11   29.96    24.86   19.93   23.82
 12   29.88    22.54   19.87   24.18
 13   29.91    23.07   19.90   22.17
 14   29.99    25.79   19.83   22.89
 15   29.72    22.78   19.89   23.93
 16   29.73    22.09   19.85   23.28
 17   29.98    22.22   19.81   21.93
 18   29.86    24.03   19.94   24.99
 19   29.96    21.80   19.95   22.64
 20   29.92    22.61   19.92   23.94
 21   29.73    23.15   19.88   23.62
 22   29.73    23.78   19.86   24.79
 23   29.74    23.52   19.95   24.69
 24   29.85    23.67   19.88   23.50
 25   29.87    22.69   19.98   22.94
 26   29.78    24.46   19.97   25.28
 27   29.80    23.83   19.93   23.74
 28   29.73    23.27   19.84   23.20
 29   29.70    23.35   19.89   23.31
 30   29.76    22.79   19.98   24.98
 31   29.80    23.94   19.97   23.04
 32   29.91    24.45   19.86   24.67
 33   29.96    22.59   19.92   23.29
 34   29.90    24.49   19.98   23.09
 35   29.76    22.35   19.90   23.56
 36   29.95    24.10   19.98   23.08
 37   29.97    22.54   19.85   24.55
 38   29.90    23.60   19.97   23.04
 39   29.96    23.63   19.96   24.06
 40   29.90    24.14   19.87   24.13
 41   29.94    23.63   19.98   21.84
 42   29.71    21.65   19.82   23.55
 43   29.89    24.31   19.99   23.36
 44   29.77    24.48   19.85   24.10
 45   29.91    23.67   19.92   22.44
 46   29.88    23.32   19.81   23.75
 47   29.80    23.55   19.87   21.74
 48   29.89    22.90   19.85   25.00
 49   29.98    23.57   19.88   23.63
 50   29.73    23.97   19.89   23.79
 51   29.77    22.90   19.87   23.84
 52   29.96    23.17   19.89   24.52
 53   29.76    22.79   19.83   23.63
 54   29.73    23.95   19.92   22.87
 55   29.89    24.19   19.85   23.17
