DTC: 60 , AVERAGE U: 41.48
========
DTC: 60 , AVERAGE e: 0.51
No.  T_h_i    T_h_o   T_c_i   T_c_o
 33   59.43    28.53   19.95   27.88
 34   59.78    27.48   19.87   28.71
 35   59.88    27.46   19.86   26.87
 36   59.45    28.61   19.91   27.58
 37   59.50    27.21   19.85   28.57
 38   59.63    26.94   20.00   27.98
 39   59.87    26.34   19.82   27.96
 40   59.71    28.50   19.95   27.89
 41   59.66    28.61   19.87   30.80
 42   59.92    27.86   19.86   29.27
 43   59.59    26.67   19.98   27.60
 44   59.76    28.73   19.91   27.01
 45   59.50    27.56   19.95   28.44
 46   59.99    29.13   19.94   26.47
 47   59.57    26.36   19.94   27.58
 48   59.84    26.90   19.94   27.37
 49   59.41    27.32   19.98   28.61
 50   59.71    29.15   19.86   28.80
 51   59.65    28.70   19.93   28.12
 52   59.66    26.96   19.84   28.33
 53   59.45    27.43   19.85   26.72
 54   59.87    28.31   19.96   26.74
 55   59.74    28.84   19.84   27.95
 56   59.62    28.21   19.91   26.91
 57   59.51    28.88   19.86   29.39
 58   59.96    28.35   19.98   28.78
 59   59.66    27.31   19.94   26.90
 60   59.91    28.42   19.94   27.90
 61   59.52    26.58   19.95   28.84
 62   59.65    27.93   19.86   29.45
 63   59.82    28.91   19.92   30.25
 64   59.58    27.67   19.84   26.62
 65   59.72    28.32   19.96   26.24
 66   59.67    28.80   19.84   27.76
 67   59.86    28.72   19.88   28.00
 68   59.70    27.17   19.91   28.78
 69   59.78    29.28   19.86   30.04
 70   59.56    25.73   19.84   26.25
 71   59.50    26.67   19.81   27.89
 72   59.96    26.81   19.95   28.40
 73   59.79    26.87   19.93   26.46
 74   59.83    28.54   19.98   28.62
 75   59.50    26.30   19.83   27.19
 76   59.51    27.55   19.96   27.94
 77   60.00    28.17   19.98   29.34
 78   59.59    27.17   19.94   28.13
 79   59.46    26.69   19.89   27.45
 80   59.49    28.81   19.97   28.15
 81   59.94    27.87   19.96   28.27
 82   59.85    28.83   19.90   26.68
 83   59.72    26.44   19.96   27.56
 84   59.72    27.20   19.94   28.32
 85   59.83    27.90   19.92   26.76
 86   59.61    29.49   19.93   29.72
 87   59.42    27.90   19.92   27.80
 88   59.90    29.21   20.00   27.71
 89   59.74    27.54   19.94   29.28
 90   59.87    29.08   19.90   27.15
 91   59.50    28.50   19.87   28.08
 92   59.57    27.43   19.82   26.11
 93   59.47    26.75   19.88   25.59
 94   59.52    27.47   19.91   28.59
 95   59.43    29.68   19.96   28.27
 96   59.67    28.07   20.00   28.97
 97   59.81    30.02   19.91   27.10
 98   59.51    28.98   19.94   28.79
 99   59.49    27.97   19.88   25.99
DTC: 60 , AVERAGE U: 16.40
========
DTC: 60 , AVERAGE e: 0.81
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   59.43    27.66   19.87   29.42
  1   59.62    26.30   19.91   25.96
  2   59.82    28.02   19.96   27.91
  3   59.65    26.94   19.81   27.08
  4   59.77    27.73   19.82   27.85
  5   59.84    26.06   19.95   25.20
  6   59.56    28.60   19.95   29.62
  7   59.45    29.49   19.99   28.20
  8   59.97    27.19   19.98   27.28
  9   59.43    27.20   19.85   27.20
 10   59.94    28.43   19.90   27.43
 11   59.55    28.04   19.83   26.62
 12   59.80    26.83   19.92   29.37
 13   59.68    27.05   19.84   28.00
 14   59.80    27.18   19.89   27.00
 15   59.79    28.18   19.94   27.33
 16   59.87    27.76   19.99   26.23
 17   59.94    27.23   19.93   27.44
 18   59.68    26.94   19.99   28.04
 19   59.75    27.91   19.82   27.57
 20   59.64    27.91   19.85   28.96
 21   59.61    27.80   19.81   27.28
 22   59.73    27.04   19.97   28.02
 23   59.58    28.14   19.98   27.27
 24   59.60    28.61   19.91   28.85
 25   59.72    29.55   19.85   27.80
 26   59.98    27.51   19.94   26.81
 27   59.55    26.82   19.97   26.24
 28   59.64    27.12   19.94   28.25
 29   59.79    28.00   19.90   28.29
 30   59.94    27.27   19.99   26.38
 31   59.55    26.31   19.87   28.59
 32   59.43    26.56   19.93   26.04
 33   59.59    28.24   19.81   26.88
 34   59.98    27.80   19.84   27.43
 35   59.88    28.35   19.81   28.27
 36   59.61    26.73   19.96   29.30
 37   59.98    28.39   19.99   28.92
 38   59.64    26.63   19.83   26.17
 39   59.49    25.70   19.85   26.43
 40   59.90    27.00   19.90   28.69
 41   59.80    29.63   19.80   27.12
 42   59.90    27.80   20.00   28.48
 43   59.68    28.28   19.86   28.38
 44   59.88    28.90   19.92   28.87
 45   59.52    28.53   19.83   28.89
 46   59.50    27.32   19.97   26.68
 47   59.62    28.16   19.87   27.82
 48   59.49    26.92   19.87   25.68
 49   59.79    29.10   19.84   27.96
 50   59.54    27.07   19.81   27.41
 51   59.95    27.71   19.98   27.55
 52   59.99    27.56   19.82   26.09
 53   59.76    27.39   19.84   27.84
 54   59.54    26.82   19.80   26.01
 55   59.71    27.81   20.00   29.69
 56   59.80    27.42   19.92   29.83
 57   59.70    26.78   19.98   27.90
 58   59.93    27.74   19.87   27.50
 59   59.67    27.68   19.85   27.03
 60   59.98    26.51   19.90   28.11
 61   59.57    28.35   19.88   28.31
 62   59.80    28.27   19.96   27.51
 63   59.40    26.87   19.87   28.99
 64   59.72    27.42   19.90   27.87
 65   59.63    28.45   19.99   28.59
 66   59.96    27.86   19.88   27.20
 67   59.48    29.04   19.82   27.32
 68   59.99    27.99   19.94   27.89
 69   59.66    27.81   19.83   28.30
 70   59.44    26.89   19.89   27.14
 71   59.58    27.58   19.87   27.16
 72   59.72    27.47   19.89   26.47
 73   59.81    27.42   19.99   27.11
 74   59.88    29.76   19.97   29.36
 75   59.94    27.19   19.95   26.44
 76   59.62    26.85   19.98   25.73
 77   59.91    25.92   19.98   28.90
 78   59.77    26.61   19.84   27.52
 79   59.46    25.99   19.91   28.52
 80   59.97    28.31   19.93   26.12
 81   59.52    27.47   19.84   28.15
 82   59.59    28.42   19.91   28.58
 83   59.79    27.70   20.00   28.66
 84   59.40    26.20   19.99   28.79
 85   59.93    27.66   19.83   28.86
 86   59.42    25.93   19.98   28.39
 87   59.90    26.47   19.83   27.23
 88   59.50    29.18   19.94   26.44
 89   59.48    28.77   19.99   28.47
 90   59.80    25.81   19.98   29.86
 91   59.99    26.69   19.86   27.04
 92   59.57    28.34   19.83   27.48
 93   59.84    26.77   19.92   27.71
 94   59.59    26.98   19.88   28.94
 95   59.70    28.07   19.99   26.95
 96   59.42    25.02   19.87   26.48
 97   59.59    26.81   19.86   28.68
 98   59.72    27.06   19.88   27.45
 99   59.48    28.20   19.91   26.58
DTC: 60 , AVERAGE U: 16.40
========
DTC: 60 , AVERAGE e: 0.81
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   59.43    27.66   19.87   29.42
  1   59.62    26.30   19.91   25.96
  2   59.82    28.02   19.96   27.91
  3   59.65    26.94   19.81   27.08
  4   59.77    27.73   19.82   27.85
  5   59.84    26.06   19.95   25.20
  6   59.56    28.60   19.95   29.62
  7   59.45    29.49   19.99   28.20
  8   59.97    27.19   19.98   27.28
  9   59.43    27.20   19.85   27.20
 10   59.94    28.43   19.90   27.43
 11   59.55    28.04   19.83   26.62
 12   59.80    26.83   19.92   29.37
 13   59.68    27.05   19.84   28.00
 14   59.80    27.18   19.89   27.00
 15   59.79    28.18   19.94   27.33
 16   59.87    27.76   19.99   26.23
 17   59.94    27.23   19.93   27.44
 18   59.68    26.94   19.99   28.04
 19   59.75    27.91   19.82   27.57
 20   59.64    27.91   19.85   28.96
 21   59.61    27.80   19.81   27.28
 22   59.73    27.04   19.97   28.02
 23   59.58    28.14   19.98   27.27
 24   59.60    28.61   19.91   28.85
 25   59.72    29.55   19.85   27.80
 26   59.98    27.51   19.94   26.81
 27   59.55    26.82   19.97   26.24
 28   59.64    27.12   19.94   28.25
 29   59.79    28.00   19.90   28.29
 30   59.94    27.27   19.99   26.38
 31   59.55    26.31   19.87   28.59
 32   59.43    26.56   19.93   26.04
 33   59.59    28.24   19.81   26.88
 34   59.98    27.80   19.84   27.43
 35   59.88    28.35   19.81   28.27
 36   59.61    26.73   19.96   29.30
 37   59.98    28.39   19.99   28.92
 38   59.64    26.63   19.83   26.17
 39   59.49    25.70   19.85   26.43
 40   59.90    27.00   19.90   28.69
 41   59.80    29.63   19.80   27.12
 42   59.90    27.80   20.00   28.48
 43   59.68    28.28   19.86   28.38
 44   59.88    28.90   19.92   28.87
 45   59.52    28.53   19.83   28.89
 46   59.50    27.32   19.97   26.68
 47   59.62    28.16   19.87   27.82
 48   59.49    26.92   19.87   25.68
 49   59.79    29.10   19.84   27.96
 50   59.54    27.07   19.81   27.41
 51   59.95    27.71   19.98   27.55
 52   59.99    27.56   19.82   26.09
 53   59.76    27.39   19.84   27.84
 54   59.54    26.82   19.80   26.01
 55   59.71    27.81   20.00   29.69
 56   59.80    27.42   19.92   29.83
 57   59.70    26.78   19.98   27.90
 58   59.93    27.74   19.87   27.50
 59   59.67    27.68   19.85   27.03
 60   59.98    26.51   19.90   28.11
 61   59.57    28.35   19.88   28.31
 62   59.80    28.27   19.96   27.51
 63   59.40    26.87   19.87   28.99
 64   59.72    27.42   19.90   27.87
 65   59.63    28.45   19.99   28.59
 66   59.96    27.86   19.88   27.20
 67   59.48    29.04   19.82   27.32
 68   59.99    27.99   19.94   27.89
 69   59.66    27.81   19.83   28.30
 70   59.44    26.89   19.89   27.14
 71   59.58    27.58   19.87   27.16
 72   59.72    27.47   19.89   26.47
 73   59.81    27.42   19.99   27.11
 74   59.88    29.76   19.97   29.36
 75   59.94    27.19   19.95   26.44
 76   59.62    26.85   19.98   25.73
 77   59.91    25.92   19.98   28.90
 78   59.77    26.61   19.84   27.52
 79   59.46    25.99   19.91   28.52
 80   59.97    28.31   19.93   26.12
 81   59.52    27.47   19.84   28.15
 82   59.59    28.42   19.91   28.58
 83   59.79    27.70   20.00   28.66
 84   59.40    26.20   19.99   28.79
 85   59.93    27.66   19.83   28.86
 86   59.42    25.93   19.98   28.39
 87   59.90    26.47   19.83   27.23
 88   59.50    29.18   19.94   26.44
 89   59.48    28.77   19.99   28.47
 90   59.80    25.81   19.98   29.86
 91   59.99    26.69   19.86   27.04
 92   59.57    28.34   19.83   27.48
 93   59.84    26.77   19.92   27.71
 94   59.59    26.98   19.88   28.94
 95   59.70    28.07   19.99   26.95
 96   59.42    25.02   19.87   26.48
 97   59.59    26.81   19.86   28.68
 98   59.72    27.06   19.88   27.45
 99   59.48    28.20   19.91   26.58
DTC: 60 , AVERAGE U: 15.14
========
DTC: 60 , AVERAGE e: 0.82
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   59.44    28.48   19.91   28.40
  1   59.69    28.26   19.83   27.91
  2   59.58    26.69   19.93   27.55
  3   59.88    26.97   19.88   26.97
  4   59.41    26.43   19.87   27.43
  5   59.82    27.18   19.93   27.19
  6   59.97    28.51   19.82   27.02
  7   59.57    26.52   19.96   26.13
  8   59.88    26.44   19.83   26.66
  9   59.86    26.26   20.00   26.69
 10   59.57    26.21   19.99   25.67
 11   59.48    26.18   19.86   28.42
 12   59.76    26.92   19.82   28.58
 13   59.95    28.18   19.98   26.77
 14   59.69    26.87   19.84   28.02
 15   59.70    27.00   19.86   28.75
 16   59.87    28.86   19.97   26.03
 17   59.77    26.95   19.98   25.34
 18   59.58    26.18   19.80   27.58
 19   59.65    28.12   19.90   27.82
 20   59.79    26.98   19.86   27.28
 21   59.62    27.85   19.92   26.78
 22   59.46    28.40   19.81   26.60
 23   59.97    26.46   19.85   25.65
 24   59.56    26.29   19.94   26.67
 25   59.74    26.82   19.95   27.84
 26   59.49    28.22   19.81   27.78
 27   59.56    28.90   19.97   24.18
 28   59.62    29.22   19.91   24.66
 29   59.44    25.98   19.82   26.63
 30   59.70    27.38   19.82   24.87
 31   59.91    27.19   19.88   27.85
 32   59.72    26.82   19.85   26.96
 33   59.93    26.99   19.88   27.41
 34   59.79    26.29   19.88   27.98
 35   59.77    25.07   19.82   28.11
 36   59.50    27.01   19.89   28.43
 37   59.54    26.70   19.96   27.08
 38   59.82    26.42   19.88   28.18
 39   59.45    26.46   19.93   27.55
 40   59.65    26.31   19.97   26.36
 41   59.64    25.60   19.91   26.02
 42   59.81    25.54   19.92   27.16
 43   59.89    26.13   19.91   27.45
 44   59.70    26.58   19.95   26.98
 45   59.86    27.40   20.00   27.00
 46   59.62    29.55   19.96   26.24
 47   59.71    28.84   19.92   29.27
 48   59.87    25.69   19.96   25.57
 49   59.87    27.34   19.90   25.88
 50   59.59    26.60   19.81   28.64
 51   59.56    26.70   19.88   28.71
 52   59.89    27.65   19.98   28.83
 53   59.60    26.83   19.95   27.03
 54   59.65    28.39   19.88   26.05
 55   59.85    27.80   19.85   25.20
 56   59.54    27.35   19.98   26.79
 57   59.62    26.81   19.86   28.11
 58   59.78    27.21   19.83   26.58
 59   59.99    26.76   19.81   26.85
 60   59.64    27.97   19.92   26.82
 61   59.57    28.26   19.81   27.47
 62   59.67    28.02   19.82   27.05
 63   59.99    26.97   19.83   24.94
 64   59.55    27.91   19.82   25.80
 65   59.48    26.72   19.95   27.31
 66   59.77    26.92   19.82   26.52
 67   59.47    26.93   19.83   26.78
 68   59.94    27.47   19.96   28.46
 69   59.55    26.72   19.88   27.09
 70   59.71    27.62   19.87   26.87
 71   59.71    26.18   19.92   26.96
 72   59.88    26.01   19.87   28.62
 73   59.97    27.04   19.89   27.57
 74   59.80    27.51   19.87   26.75
 75   59.52    27.83   19.95   27.66
 76   59.67    27.01   19.81   26.86
 77   59.54    26.09   19.93   28.32
 78   59.68    26.89   19.96   27.58
 79   59.72    28.38   19.90   26.52
 80   59.85    27.11   19.97   26.62
 81   59.91    27.70   19.98   27.55
 82   59.71    26.03   19.82   28.55
 83   59.96    26.38   19.83   25.72
 84   59.58    26.53   19.93   26.28
 85   59.95    29.38   19.93   28.12
 86   59.89    26.59   19.80   25.64
 87   59.97    25.82   19.83   27.06
 88   59.86    26.84   19.99   27.07
 89   60.00    27.60   19.82   27.31
 90   59.95    26.34   19.85   27.02
 91   59.95    27.30   19.90   26.01
 92   59.95    27.61   19.86   26.83
 93   59.79    25.79   19.99   27.17
 94   59.72    25.07   19.86   27.84
 95   59.94    27.47   19.95   27.70
 96   59.90    26.93   19.96   26.94
 97   59.75    27.46   19.92   27.44
 98   59.72    26.21   19.81   28.11
 99   59.97    26.29   19.93   28.28
DTC: 60 , AVERAGE U: 15.14
========
DTC: 60 , AVERAGE e: 0.82
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   59.44    28.48   19.91   28.40
  1   59.69    28.26   19.83   27.91
  2   59.58    26.69   19.93   27.55
  3   59.88    26.97   19.88   26.97
  4   59.41    26.43   19.87   27.43
  5   59.82    27.18   19.93   27.19
  6   59.97    28.51   19.82   27.02
  7   59.57    26.52   19.96   26.13
  8   59.88    26.44   19.83   26.66
  9   59.86    26.26   20.00   26.69
 10   59.57    26.21   19.99   25.67
 11   59.48    26.18   19.86   28.42
 12   59.76    26.92   19.82   28.58
 13   59.95    28.18   19.98   26.77
 14   59.69    26.87   19.84   28.02
 15   59.70    27.00   19.86   28.75
 16   59.87    28.86   19.97   26.03
 17   59.77    26.95   19.98   25.34
 18   59.58    26.18   19.80   27.58
 19   59.65    28.12   19.90   27.82
 20   59.79    26.98   19.86   27.28
 21   59.62    27.85   19.92   26.78
 22   59.46    28.40   19.81   26.60
 23   59.97    26.46   19.85   25.65
 24   59.56    26.29   19.94   26.67
 25   59.74    26.82   19.95   27.84
 26   59.49    28.22   19.81   27.78
 27   59.56    28.90   19.97   24.18
 28   59.62    29.22   19.91   24.66
 29   59.44    25.98   19.82   26.63
 30   59.70    27.38   19.82   24.87
 31   59.91    27.19   19.88   27.85
 32   59.72    26.82   19.85   26.96
 33   59.93    26.99   19.88   27.41
 34   59.79    26.29   19.88   27.98
 35   59.77    25.07   19.82   28.11
 36   59.50    27.01   19.89   28.43
 37   59.54    26.70   19.96   27.08
 38   59.82    26.42   19.88   28.18
 39   59.45    26.46   19.93   27.55
 40   59.65    26.31   19.97   26.36
 41   59.64    25.60   19.91   26.02
 42   59.81    25.54   19.92   27.16
 43   59.89    26.13   19.91   27.45
 44   59.70    26.58   19.95   26.98
 45   59.86    27.40   20.00   27.00
 46   59.62    29.55   19.96   26.24
 47   59.71    28.84   19.92   29.27
 48   59.87    25.69   19.96   25.57
 49   59.87    27.34   19.90   25.88
 50   59.59    26.60   19.81   28.64
 51   59.56    26.70   19.88   28.71
 52   59.89    27.65   19.98   28.83
 53   59.60    26.83   19.95   27.03
 54   59.65    28.39   19.88   26.05
 55   59.85    27.80   19.85   25.20
 56   59.54    27.35   19.98   26.79
 57   59.62    26.81   19.86   28.11
 58   59.78    27.21   19.83   26.58
 59   59.99    26.76   19.81   26.85
 60   59.64    27.97   19.92   26.82
 61   59.57    28.26   19.81   27.47
 62   59.67    28.02   19.82   27.05
 63   59.99    26.97   19.83   24.94
 64   59.55    27.91   19.82   25.80
 65   59.48    26.72   19.95   27.31
 66   59.77    26.92   19.82   26.52
 67   59.47    26.93   19.83   26.78
 68   59.94    27.47   19.96   28.46
 69   59.55    26.72   19.88   27.09
 70   59.71    27.62   19.87   26.87
 71   59.71    26.18   19.92   26.96
 72   59.88    26.01   19.87   28.62
 73   59.97    27.04   19.89   27.57
 74   59.80    27.51   19.87   26.75
 75   59.52    27.83   19.95   27.66
 76   59.67    27.01   19.81   26.86
 77   59.54    26.09   19.93   28.32
 78   59.68    26.89   19.96   27.58
 79   59.72    28.38   19.90   26.52
 80   59.85    27.11   19.97   26.62
 81   59.91    27.70   19.98   27.55
 82   59.71    26.03   19.82   28.55
 83   59.96    26.38   19.83   25.72
 84   59.58    26.53   19.93   26.28
 85   59.95    29.38   19.93   28.12
 86   59.89    26.59   19.80   25.64
 87   59.97    25.82   19.83   27.06
 88   59.86    26.84   19.99   27.07
 89   60.00    27.60   19.82   27.31
 90   59.95    26.34   19.85   27.02
 91   59.95    27.30   19.90   26.01
 92   59.95    27.61   19.86   26.83
 93   59.79    25.79   19.99   27.17
 94   59.72    25.07   19.86   27.84
 95   59.94    27.47   19.95   27.70
 96   59.90    26.93   19.96   26.94
 97   59.75    27.46   19.92   27.44
 98   59.72    26.21   19.81   28.11
 99   59.97    26.29   19.93   28.28
DTC: 60 , AVERAGE U: 14.69
========
DTC: 60 , AVERAGE e: 0.83
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   59.68    26.90   19.99   26.14
  1   59.77    25.61   19.98   26.96
  2   59.53    25.45   19.87   27.78
  3   59.79    26.57   19.81   26.22
  4   59.42    26.79   19.82   26.48
  5   59.68    25.63   19.94   27.08
  6   59.61    26.38   19.92   24.66
  7   59.45    26.59   19.92   27.06
  8   59.99    27.43   19.84   27.30
  9   59.88    26.78   19.91   27.50
 10   59.53    25.49   19.99   27.55
 11   59.92    26.36   19.88   27.04
 12   59.97    26.22   20.00   25.45
 13   59.73    25.67   19.96   27.06
 14   59.90    27.39   19.90   25.37
 15   59.58    26.19   19.84   27.80
 16   59.41    27.22   19.82   28.02
 17   59.52    26.80   20.00   25.65
 18   59.64    26.36   19.83   28.10
 19   59.77    25.05   19.92   25.79
 20   59.48    26.28   19.83   29.22
 21   59.93    26.18   19.92   26.15
 22   59.44    26.74   19.99   26.00
 23   59.49    27.44   19.95   28.38
 24   59.77    27.45   19.93   28.47
 25   59.45    26.69   19.99   26.76
 26   59.43    26.99   19.92   25.94
 27   59.60    24.38   19.88   28.85
 28   59.77    26.00   19.86   27.30
 29   59.66    29.18   19.89   26.67
 30   59.83    26.52   19.90   27.96
 31   59.49    26.64   19.82   26.13
 32   59.67    27.82   19.85   27.82
 33   59.63    26.94   19.98   26.98
 34   59.62    26.51   19.86   26.51
 35   59.72    26.04   19.99   26.70
 36   59.49    24.79   19.87   24.73
 37   59.44    26.20   19.96   28.76
 38   59.86    26.23   19.90   26.69
 39   59.64    26.04   19.91   26.02
 40   59.66    25.25   19.92   25.93
 41   59.51    25.42   19.90   25.96
 42   59.79    26.55   19.98   26.75
 43   59.50    28.20   19.84   27.37
 44   59.46    25.84   19.94   24.86
 45   59.76    26.17   19.84   27.24
 46   59.81    26.66   19.83   26.77
 47   59.94    28.29   19.88   29.18
 48   59.90    26.90   19.88   27.84
 49   59.84    24.75   19.81   26.93
 50   59.64    27.11   19.99   25.72
 51   59.44    27.08   19.99   26.59
 52   59.84    27.08   19.82   26.79
 53   59.81    26.59   20.00   27.76
 54   59.56    25.83   19.91   27.27
 55   59.71    27.35   19.82   28.26
 56   59.65    26.65   19.88   26.90
 57   59.43    28.31   19.93   25.60
 58   59.88    27.51   19.84   24.07
 59   59.62    25.69   19.84   28.42
 60   59.81    25.77   19.91   26.52
 61   59.55    27.73   19.85   28.00
 62   59.64    28.49   19.86   25.94
 63   59.45    26.64   19.97   26.15
 64   59.95    26.27   19.94   25.69
 65   59.49    26.61   19.91   25.14
 66   59.73    26.70   19.82   24.89
 67   59.69    27.47   19.82   26.88
 68   59.49    27.15   19.89   26.98
 69   59.79    26.91   19.91   27.23
 70   59.97    27.35   19.83   27.81
 71   59.89    26.00   19.95   25.04
 72   59.93    26.74   19.85   27.39
 73   59.52    28.01   19.81   24.45
 74   59.58    25.88   19.81   27.00
 75   59.81    28.20   19.98   28.72
 76   59.66    25.20   19.83   27.17
 77   59.95    26.90   19.95   25.61
 78   59.80    26.93   19.92   26.18
 79   59.81    26.10   19.89   27.12
 80   59.96    26.76   19.95   27.83
 81   59.40    26.29   19.94   28.15
 82   59.72    25.67   19.80   29.05
 83   59.65    27.47   19.81   27.89
 84   59.44    28.38   19.95   27.47
 85   59.75    25.95   19.95   27.26
 86   59.99    26.93   19.95   27.26
 87   59.68    26.65   19.84   26.26
 88   59.69    26.70   19.92   27.00
 89   59.74    25.90   19.80   27.82
 90   59.48    26.66   19.83   25.45
 91   59.49    26.64   19.90   25.75
 92   59.66    25.73   19.89   27.03
 93   59.47    26.15   19.96   26.88
 94   59.53    27.79   19.87   26.36
 95   59.77    26.72   19.80   26.53
 96   59.77    25.78   19.97   27.80
 97   59.71    28.29   19.93   29.53
 98   59.94    27.71   19.83   26.71
 99   59.66    27.10   19.99   26.33
DTC: 60 , AVERAGE U: 14.69
========
DTC: 60 , AVERAGE e: 0.83
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   59.68    26.90   19.99   26.14
  1   59.77    25.61   19.98   26.96
  2   59.53    25.45   19.87   27.78
  3   59.79    26.57   19.81   26.22
  4   59.42    26.79   19.82   26.48
  5   59.68    25.63   19.94   27.08
  6   59.61    26.38   19.92   24.66
  7   59.45    26.59   19.92   27.06
  8   59.99    27.43   19.84   27.30
  9   59.88    26.78   19.91   27.50
 10   59.53    25.49   19.99   27.55
 11   59.92    26.36   19.88   27.04
 12   59.97    26.22   20.00   25.45
 13   59.73    25.67   19.96   27.06
 14   59.90    27.39   19.90   25.37
 15   59.58    26.19   19.84   27.80
 16   59.41    27.22   19.82   28.02
 17   59.52    26.80   20.00   25.65
 18   59.64    26.36   19.83   28.10
 19   59.77    25.05   19.92   25.79
 20   59.48    26.28   19.83   29.22
 21   59.93    26.18   19.92   26.15
 22   59.44    26.74   19.99   26.00
 23   59.49    27.44   19.95   28.38
 24   59.77    27.45   19.93   28.47
 25   59.45    26.69   19.99   26.76
 26   59.43    26.99   19.92   25.94
 27   59.60    24.38   19.88   28.85
 28   59.77    26.00   19.86   27.30
 29   59.66    29.18   19.89   26.67
 30   59.83    26.52   19.90   27.96
 31   59.49    26.64   19.82   26.13
 32   59.67    27.82   19.85   27.82
 33   59.63    26.94   19.98   26.98
 34   59.62    26.51   19.86   26.51
 35   59.72    26.04   19.99   26.70
 36   59.49    24.79   19.87   24.73
 37   59.44    26.20   19.96   28.76
 38   59.86    26.23   19.90   26.69
 39   59.64    26.04   19.91   26.02
 40   59.66    25.25   19.92   25.93
 41   59.51    25.42   19.90   25.96
 42   59.79    26.55   19.98   26.75
 43   59.50    28.20   19.84   27.37
 44   59.46    25.84   19.94   24.86
 45   59.76    26.17   19.84   27.24
 46   59.81    26.66   19.83   26.77
 47   59.94    28.29   19.88   29.18
 48   59.90    26.90   19.88   27.84
 49   59.84    24.75   19.81   26.93
 50   59.64    27.11   19.99   25.72
 51   59.44    27.08   19.99   26.59
 52   59.84    27.08   19.82   26.79
 53   59.81    26.59   20.00   27.76
 54   59.56    25.83   19.91   27.27
 55   59.71    27.35   19.82   28.26
 56   59.65    26.65   19.88   26.90
 57   59.43    28.31   19.93   25.60
 58   59.88    27.51   19.84   24.07
 59   59.62    25.69   19.84   28.42
 60   59.81    25.77   19.91   26.52
 61   59.55    27.73   19.85   28.00
 62   59.64    28.49   19.86   25.94
 63   59.45    26.64   19.97   26.15
 64   59.95    26.27   19.94   25.69
 65   59.49    26.61   19.91   25.14
 66   59.73    26.70   19.82   24.89
 67   59.69    27.47   19.82   26.88
 68   59.49    27.15   19.89   26.98
 69   59.79    26.91   19.91   27.23
 70   59.97    27.35   19.83   27.81
 71   59.89    26.00   19.95   25.04
 72   59.93    26.74   19.85   27.39
 73   59.52    28.01   19.81   24.45
 74   59.58    25.88   19.81   27.00
 75   59.81    28.20   19.98   28.72
 76   59.66    25.20   19.83   27.17
 77   59.95    26.90   19.95   25.61
 78   59.80    26.93   19.92   26.18
 79   59.81    26.10   19.89   27.12
 80   59.96    26.76   19.95   27.83
 81   59.40    26.29   19.94   28.15
 82   59.72    25.67   19.80   29.05
 83   59.65    27.47   19.81   27.89
 84   59.44    28.38   19.95   27.47
 85   59.75    25.95   19.95   27.26
 86   59.99    26.93   19.95   27.26
 87   59.68    26.65   19.84   26.26
 88   59.69    26.70   19.92   27.00
 89   59.74    25.90   19.80   27.82
 90   59.48    26.66   19.83   25.45
 91   59.49    26.64   19.90   25.75
 92   59.66    25.73   19.89   27.03
 93   59.47    26.15   19.96   26.88
 94   59.53    27.79   19.87   26.36
 95   59.77    26.72   19.80   26.53
 96   59.77    25.78   19.97   27.80
 97   59.71    28.29   19.93   29.53
 98   59.94    27.71   19.83   26.71
 99   59.66    27.10   19.99   26.33
DTC: 60 , AVERAGE U: 13.36
========
DTC: 60 , AVERAGE e: 0.84
No.  T_h_i    T_h_o   T_c_i   T_c_o
  0   59.51    25.92   19.88   27.68
  1   59.43    26.72   19.91   25.86
  2   59.68    27.83   19.86   26.79
  3   59.84    26.37   19.89   26.81
  4   59.52    25.92   19.93   26.24
  5   59.97    24.53   19.87   25.78
  6   59.95    26.68   19.86   25.37
  7   59.85    25.59   19.81   27.02
  8   59.54    26.18   19.80   26.70
  9   59.56    26.73   19.97   27.07
 10   59.96    25.87   19.86   25.90
 11   59.94    26.98   19.87   24.69
 12   59.63    26.42   19.92   25.30
 13   59.53    26.44   19.84   24.01
 14   59.78    26.15   19.82   25.44
 15   59.55    28.83   19.91   24.97
 16   59.59    25.44   19.90   26.19
 17   59.74    22.97   19.98   25.53
 18   59.79    27.06   19.87   25.74
 19   59.78    27.34   19.80   26.71
 20   59.41    26.16   19.91   27.39
 21   59.82    25.03   19.90   25.96
 22   59.71    25.35   19.95   25.59
 23   59.93    27.45   19.96   25.47
 24   59.50    25.94   19.81   26.52
 25   59.53    27.48   19.88   26.28
 26   59.84    26.19   19.97   25.54
 27   59.89    27.08   19.92   25.11
 28   59.54    26.92   19.86   27.28
 29   59.74    25.62   19.96   25.83
 30   59.41    27.84   19.85   25.97
 31   59.92    26.32   19.87   26.62
 32   59.61    27.69   19.89   26.74
 33   59.91    27.12   19.95   27.10
 34   59.47    25.87   19.90   26.90
 35   59.88    27.56   19.82   26.21
 36   59.89    23.63   19.96   25.17
 37   59.82    24.68   19.83   25.97
 38   59.99    25.39   19.85   26.12
